Previous period: 2014-03-16 to 2020-03-14
Current period: 2020-03-14 to 2026-03-13

Fetching user first contributions...
Fetching activities since 2014-03-16...

============================================================
RETENTION OF NEWCOMERS
============================================================
Total newcomers: 824
Retained: 34
Retention rate: 4.1%

Newcomers:
  juzsal               | First: 2017-09-13 | Latest: 2017-09-13 | Current activities:  0 | ❌ Not retained
  jyothirmai999        | First: 2018-10-31 | Latest: 2018-10-31 | Current activities:  0 | ❌ Not retained
  kabasakalis          | First: 2019-08-25 | Latest: 2019-08-25 | Current activities:  0 | ❌ Not retained
  kala888              | First: 2016-09-01 | Latest: 2016-09-01 | Current activities:  0 | ❌ Not retained
  kevinsui581          | First: 2017-01-09 | Latest: 2017-01-09 | Current activities:  0 | ❌ Not retained
  khangnd2014          | First: 2016-09-17 | Latest: 2016-09-17 | Current activities:  0 | ❌ Not retained
  king-john            | First: 2019-07-13 | Latest: 2019-07-13 | Current activities:  0 | ❌ Not retained
  kings1990            | First: 2015-12-31 | Latest: 2015-12-31 | Current activities:  0 | ❌ Not retained
  kirinrin             | First: 2016-08-23 | Latest: 2016-08-23 | Current activities:  0 | ❌ Not retained
  kivens               | First: 2018-09-04 | Latest: 2018-09-04 | Current activities:  0 | ❌ Not retained
  kna0085              | First: 2018-11-09 | Latest: 2018-11-09 | Current activities:  0 | ❌ Not retained
  kordes               | First: 2017-03-02 | Latest: 2017-03-02 | Current activities:  0 | ❌ Not retained
  kreyssel             | First: 2015-12-07 | Latest: 2015-12-07 | Current activities:  0 | ❌ Not retained
  kryger               | First: 2017-11-24 | Latest: 2017-11-24 | Current activities:  0 | ❌ Not retained
  krysto               | First: 2018-11-20 | Latest: 2018-11-20 | Current activities:  0 | ❌ Not retained
  ktlim86              | First: 2017-07-20 | Latest: 2017-07-20 | Current activities:  0 | ❌ Not retained
  kumarganesh2814      | First: 2018-01-12 | Latest: 2018-01-12 | Current activities:  0 | ❌ Not retained
  kunliu81             | First: 2018-05-29 | Latest: 2018-05-29 | Current activities:  0 | ❌ Not retained
  lbeuster             | First: 2015-08-28 | Latest: 2015-08-28 | Current activities:  0 | ❌ Not retained
  lduparc              | First: 2016-08-17 | Latest: 2016-08-17 | Current activities:  0 | ❌ Not retained
  lemonprogis          | First: 2017-10-18 | Latest: 2017-10-18 | Current activities:  0 | ❌ Not retained
  lennartp92           | First: 2017-01-20 | Latest: 2017-01-20 | Current activities:  0 | ❌ Not retained
  letientai299         | First: 2017-09-28 | Latest: 2017-09-28 | Current activities:  0 | ❌ Not retained
  lgd-java             | First: 2019-01-23 | Latest: 2019-01-23 | Current activities:  0 | ❌ Not retained
  lhanson              | First: 2016-12-15 | Latest: 2016-12-15 | Current activities:  0 | ❌ Not retained
  lhqiang              | First: 2016-12-24 | Latest: 2016-12-24 | Current activities:  0 | ❌ Not retained
  lian88jian           | First: 2018-12-10 | Latest: 2018-12-10 | Current activities:  0 | ❌ Not retained
  liangchouzhou        | First: 2016-11-07 | Latest: 2016-11-07 | Current activities:  0 | ❌ Not retained
  lianglinux5          | First: 2018-07-04 | Latest: 2018-07-04 | Current activities:  0 | ❌ Not retained
  linjikai             | First: 2017-01-19 | Latest: 2017-01-19 | Current activities:  0 | ❌ Not retained
  linux-china          | First: 2015-09-01 | Latest: 2015-09-01 | Current activities:  0 | ❌ Not retained
  lishengsam           | First: 2018-01-30 | Latest: 2018-01-30 | Current activities:  0 | ❌ Not retained
  liushirong           | First: 2018-08-28 | Latest: 2018-08-28 | Current activities:  0 | ❌ Not retained
  lltx                 | First: 2019-11-28 | Latest: 2019-11-28 | Current activities:  0 | ❌ Not retained
  lnfdxwl              | First: 2019-10-21 | Latest: 2019-10-21 | Current activities:  0 | ❌ Not retained
  lohcve               | First: 2019-01-25 | Latest: 2019-01-25 | Current activities:  0 | ❌ Not retained
  lomboz               | First: 2018-10-01 | Latest: 2018-10-01 | Current activities:  0 | ❌ Not retained
  lucas-a-rodrigues    | First: 2016-08-27 | Latest: 2016-08-27 | Current activities:  0 | ❌ Not retained
  lucash               | First: 2019-02-24 | Latest: 2019-02-24 | Current activities:  0 | ❌ Not retained
  luodongseu           | First: 2019-09-12 | Latest: 2019-09-12 | Current activities:  0 | ❌ Not retained
  lyn1985              | First: 2019-10-17 | Latest: 2019-10-17 | Current activities:  0 | ❌ Not retained
  magnusheino          | First: 2016-09-06 | Latest: 2016-09-06 | Current activities:  0 | ❌ Not retained
  making               | First: 2014-09-29 | Latest: 2014-09-29 | Current activities:  0 | ❌ Not retained
  malijagadish         | First: 2017-07-26 | Latest: 2017-07-26 | Current activities:  0 | ❌ Not retained
  malike               | First: 2015-01-13 | Latest: 2015-01-13 | Current activities:  0 | ❌ Not retained
  manojuk              | First: 2018-02-21 | Latest: 2018-02-21 | Current activities:  0 | ❌ Not retained
  marco79cgn           | First: 2015-11-20 | Latest: 2015-11-20 | Current activities:  0 | ❌ Not retained
  marcosvidolin        | First: 2020-02-13 | Latest: 2020-02-13 | Current activities:  0 | ❌ Not retained
  marifsami            | First: 2018-04-17 | Latest: 2018-04-17 | Current activities:  0 | ❌ Not retained
  mariobruck           | First: 2020-03-05 | Latest: 2020-03-05 | Current activities:  0 | ❌ Not retained
  marioconforti        | First: 2018-03-30 | Latest: 2018-03-30 | Current activities:  0 | ❌ Not retained
  martinblaustein      | First: 2018-02-01 | Latest: 2018-02-01 | Current activities:  0 | ❌ Not retained
  marvindaviddiaz      | First: 2016-11-21 | Latest: 2016-11-21 | Current activities:  0 | ❌ Not retained
  masbaehr             | First: 2018-11-25 | Latest: 2018-11-25 | Current activities:  0 | ❌ Not retained
  masoudsoha           | First: 2017-12-24 | Latest: 2017-12-24 | Current activities:  0 | ❌ Not retained
  matskr90dev          | First: 2018-04-21 | Latest: 2018-04-21 | Current activities:  0 | ❌ Not retained
  matt-shaw            | First: 2017-12-06 | Latest: 2017-12-06 | Current activities:  0 | ❌ Not retained
  matthiaswessel       | First: 2017-11-14 | Latest: 2017-11-14 | Current activities:  0 | ❌ Not retained
  mattwmj              | First: 2018-11-14 | Latest: 2018-11-14 | Current activities:  0 | ❌ Not retained
  maxwellt             | First: 2015-04-25 | Latest: 2015-04-25 | Current activities:  0 | ❌ Not retained
  mdeverdelhan         | First: 2019-10-21 | Latest: 2019-10-21 | Current activities:  0 | ❌ Not retained
  mehdikhelif          | First: 2020-02-19 | Latest: 2020-02-19 | Current activities:  0 | ❌ Not retained
  melbichon            | First: 2017-08-07 | Latest: 2017-08-07 | Current activities:  0 | ❌ Not retained
  mfarid               | First: 2016-01-17 | Latest: 2016-01-17 | Current activities:  0 | ❌ Not retained
  mfrehe               | First: 2018-09-14 | Latest: 2018-09-14 | Current activities:  0 | ❌ Not retained
  michalwojciechowski  | First: 2017-06-29 | Latest: 2017-06-29 | Current activities:  0 | ❌ Not retained
  michl-b              | First: 2017-08-05 | Latest: 2017-08-05 | Current activities:  0 | ❌ Not retained
  mirwais27            | First: 2016-05-30 | Latest: 2016-05-30 | Current activities:  0 | ❌ Not retained
  mjablecnik           | First: 2017-02-10 | Latest: 2017-02-10 | Current activities:  0 | ❌ Not retained
  mossad-zika          | First: 2018-08-21 | Latest: 2018-08-21 | Current activities:  0 | ❌ Not retained
  movitz-s             | First: 2018-12-27 | Latest: 2018-12-27 | Current activities:  0 | ❌ Not retained
  mrcasablr            | First: 2018-05-21 | Latest: 2018-05-21 | Current activities:  0 | ❌ Not retained
  mrmarbles            | First: 2017-05-05 | Latest: 2017-05-05 | Current activities:  0 | ❌ Not retained
  mrmercc              | First: 2020-02-28 | Latest: 2020-02-28 | Current activities:  0 | ❌ Not retained
  mrtinkz              | First: 2019-03-12 | Latest: 2019-03-12 | Current activities:  0 | ❌ Not retained
  murilolocatelli      | First: 2018-08-22 | Latest: 2018-08-22 | Current activities:  0 | ❌ Not retained
  murphp15             | First: 2018-06-20 | Latest: 2018-06-20 | Current activities:  0 | ❌ Not retained
  mweirauch            | First: 2016-09-26 | Latest: 2016-09-26 | Current activities:  0 | ❌ Not retained
  my8090               | First: 2018-12-29 | Latest: 2018-12-29 | Current activities:  0 | ❌ Not retained
  mzorba               | First: 2018-12-08 | Latest: 2018-12-08 | Current activities:  0 | ❌ Not retained
  nWidart              | First: 2018-06-09 | Latest: 2018-06-09 | Current activities:  0 | ❌ Not retained
  narup                | First: 2016-08-18 | Latest: 2016-08-18 | Current activities:  0 | ❌ Not retained
  naturalyui           | First: 2019-03-04 | Latest: 2019-03-04 | Current activities:  0 | ❌ Not retained
  neochiri             | First: 2019-05-20 | Latest: 2019-05-20 | Current activities:  0 | ❌ Not retained
  nick-yegw            | First: 2018-07-25 | Latest: 2018-07-25 | Current activities:  0 | ❌ Not retained
  nickman              | First: 2016-07-06 | Latest: 2016-07-06 | Current activities:  0 | ❌ Not retained
  nicolasFauren        | First: 2015-09-07 | Latest: 2015-09-07 | Current activities:  0 | ❌ Not retained
  nikitsenka           | First: 2019-11-26 | Latest: 2019-11-26 | Current activities:  0 | ❌ Not retained
  nishantgpt           | First: 2018-10-26 | Latest: 2018-10-26 | Current activities:  0 | ❌ Not retained
  noahlann             | First: 2018-06-12 | Latest: 2018-06-12 | Current activities:  0 | ❌ Not retained
  noxtr                | First: 2017-07-31 | Latest: 2017-07-31 | Current activities:  0 | ❌ Not retained
  nperry0              | First: 2018-06-06 | Latest: 2018-06-06 | Current activities:  0 | ❌ Not retained
  nurzico              | First: 2016-10-26 | Latest: 2016-10-26 | Current activities:  0 | ❌ Not retained
  nwhessel             | First: 2018-11-10 | Latest: 2018-11-10 | Current activities:  0 | ❌ Not retained
  nycLive              | First: 2018-03-08 | Latest: 2018-03-08 | Current activities:  0 | ❌ Not retained
  obeyler              | First: 2016-11-02 | Latest: 2016-11-02 | Current activities:  0 | ❌ Not retained
  ogennadi             | First: 2019-08-02 | Latest: 2019-08-02 | Current activities:  0 | ❌ Not retained
  only1geordie         | First: 2019-02-13 | Latest: 2019-02-13 | Current activities:  0 | ❌ Not retained
  panchenko            | First: 2019-06-18 | Latest: 2019-06-18 | Current activities:  0 | ❌ Not retained
  pasviegas            | First: 2015-11-18 | Latest: 2015-11-18 | Current activities:  0 | ❌ Not retained
  pc-cchandragiri      | First: 2018-06-05 | Latest: 2018-06-05 | Current activities:  0 | ❌ Not retained
  perdonare            | First: 2017-11-23 | Latest: 2017-11-23 | Current activities:  0 | ❌ Not retained
  peter-ponzel         | First: 2017-07-07 | Latest: 2017-07-07 | Current activities:  0 | ❌ Not retained
  phil-schneider       | First: 2018-11-23 | Latest: 2018-11-23 | Current activities:  0 | ❌ Not retained
  philsmart            | First: 2016-12-22 | Latest: 2016-12-22 | Current activities:  0 | ❌ Not retained
  phopper-pivotal      | First: 2016-12-19 | Latest: 2016-12-19 | Current activities:  0 | ❌ Not retained
  piaohao              | First: 2018-03-26 | Latest: 2018-03-26 | Current activities:  0 | ❌ Not retained
  pierrickrouxel       | First: 2019-08-07 | Latest: 2019-08-07 | Current activities:  0 | ❌ Not retained
  pihlajus             | First: 2016-07-11 | Latest: 2016-07-11 | Current activities:  0 | ❌ Not retained
  pixtim               | First: 2019-11-27 | Latest: 2019-11-27 | Current activities:  0 | ❌ Not retained
  ptlive1001           | First: 2018-10-23 | Latest: 2018-10-23 | Current activities:  0 | ❌ Not retained
  qiubigbig            | First: 2018-05-31 | Latest: 2018-05-31 | Current activities:  0 | ❌ Not retained
  r-brown              | First: 2020-02-07 | Latest: 2020-02-07 | Current activities:  0 | ❌ Not retained
  radut                | First: 2017-02-24 | Latest: 2017-02-24 | Current activities:  0 | ❌ Not retained
  radutoev             | First: 2017-06-01 | Latest: 2017-06-01 | Current activities:  0 | ❌ Not retained
  raees-abbas          | First: 2018-08-17 | Latest: 2018-08-17 | Current activities:  0 | ❌ Not retained
  rafgitdz             | First: 2018-10-08 | Latest: 2018-10-08 | Current activities:  0 | ❌ Not retained
  rahul-kaup           | First: 2017-06-29 | Latest: 2017-06-29 | Current activities:  0 | ❌ Not retained
  re-imagined          | First: 2018-09-29 | Latest: 2018-09-29 | Current activities:  0 | ❌ Not retained
  readazusa            | First: 2018-09-17 | Latest: 2018-09-17 | Current activities:  0 | ❌ Not retained
  reckter              | First: 2016-08-10 | Latest: 2016-08-10 | Current activities:  0 | ❌ Not retained
  remmeier             | First: 2019-05-08 | Latest: 2019-05-08 | Current activities:  0 | ❌ Not retained
  remylesiak           | First: 2015-08-27 | Latest: 2015-08-27 | Current activities:  0 | ❌ Not retained
  renzhichaos          | First: 2018-07-23 | Latest: 2018-07-23 | Current activities:  0 | ❌ Not retained
  retbrown             | First: 2015-10-20 | Latest: 2015-10-20 | Current activities:  0 | ❌ Not retained
  retevastum           | First: 2020-01-15 | Latest: 2020-01-15 | Current activities:  0 | ❌ Not retained
  riba2101             | First: 2019-01-01 | Latest: 2019-01-01 | Current activities:  0 | ❌ Not retained
  ribrewguy            | First: 2016-09-29 | Latest: 2016-09-29 | Current activities:  0 | ❌ Not retained
  ricardolonga         | First: 2014-11-07 | Latest: 2014-11-07 | Current activities:  0 | ❌ Not retained
  ricefish888          | First: 2018-06-29 | Latest: 2018-06-29 | Current activities:  0 | ❌ Not retained
  rimaxime             | First: 2017-03-14 | Latest: 2017-03-14 | Current activities:  0 | ❌ Not retained
  riy                  | First: 2015-03-12 | Latest: 2015-03-12 | Current activities:  0 | ❌ Not retained
  rjsuzuki             | First: 2019-05-15 | Latest: 2019-05-15 | Current activities:  0 | ❌ Not retained
  rnbWarden            | First: 2016-09-13 | Latest: 2016-09-13 | Current activities:  0 | ❌ Not retained
  robert2411           | First: 2020-03-12 | Latest: 2020-03-12 | Current activities:  0 | ❌ Not retained
  robertYang1024       | First: 2017-02-17 | Latest: 2017-02-17 | Current activities:  0 | ❌ Not retained
  robinroos            | First: 2018-12-19 | Latest: 2018-12-19 | Current activities:  0 | ❌ Not retained
  rockysingh           | First: 2019-08-07 | Latest: 2019-08-07 | Current activities:  0 | ❌ Not retained
  rowsheet             | First: 2020-01-20 | Latest: 2020-01-20 | Current activities:  0 | ❌ Not retained
  royremi              | First: 2016-05-12 | Latest: 2016-05-12 | Current activities:  0 | ❌ Not retained
  rpahli               | First: 2017-02-25 | Latest: 2017-02-25 | Current activities:  0 | ❌ Not retained
  rubesMN              | First: 2015-07-23 | Latest: 2015-07-23 | Current activities:  0 | ❌ Not retained
  runesr               | First: 2017-03-13 | Latest: 2017-03-13 | Current activities:  0 | ❌ Not retained
  sabarnath            | First: 2016-09-26 | Latest: 2016-09-26 | Current activities:  0 | ❌ Not retained
  salavessa            | First: 2019-11-22 | Latest: 2019-11-22 | Current activities:  0 | ❌ Not retained
  salexandrs           | First: 2019-11-18 | Latest: 2019-11-18 | Current activities:  0 | ❌ Not retained
  salomon1184          | First: 2018-01-30 | Latest: 2018-01-30 | Current activities:  0 | ❌ Not retained
  sambernet            | First: 2017-03-15 | Latest: 2017-03-15 | Current activities:  0 | ❌ Not retained
  samuelbr             | First: 2017-01-16 | Latest: 2017-01-16 | Current activities:  0 | ❌ Not retained
  saty-tech-master     | First: 2018-03-14 | Latest: 2018-03-14 | Current activities:  0 | ❌ Not retained
  sba-123              | First: 2017-05-17 | Latest: 2017-05-17 | Current activities:  0 | ❌ Not retained
  sbert                | First: 2015-03-27 | Latest: 2015-03-27 | Current activities:  0 | ❌ Not retained
  schmidp              | First: 2017-07-12 | Latest: 2017-07-12 | Current activities:  0 | ❌ Not retained
  sdhery               | First: 2017-11-27 | Latest: 2017-11-27 | Current activities:  0 | ❌ Not retained
  selske               | First: 2017-09-27 | Latest: 2017-09-27 | Current activities:  0 | ❌ Not retained
  selvakumarEsra       | First: 2016-11-08 | Latest: 2016-11-08 | Current activities:  0 | ❌ Not retained
  serhiikartashov      | First: 2017-05-18 | Latest: 2017-05-18 | Current activities:  0 | ❌ Not retained
  sfat                 | First: 2015-09-29 | Latest: 2015-09-29 | Current activities:  0 | ❌ Not retained
  sgautrin             | First: 2019-07-22 | Latest: 2019-07-22 | Current activities:  0 | ❌ Not retained
  shaileshpratapsingh  | First: 2019-06-12 | Latest: 2019-06-12 | Current activities:  0 | ❌ Not retained
  sheiy                | First: 2018-04-25 | Latest: 2018-04-25 | Current activities:  0 | ❌ Not retained
  shekharDivyanshu     | First: 2018-03-21 | Latest: 2018-03-21 | Current activities:  0 | ❌ Not retained
  shershen08           | First: 2019-01-18 | Latest: 2019-01-18 | Current activities:  0 | ❌ Not retained
  shmilyah             | First: 2018-06-06 | Latest: 2018-06-06 | Current activities:  0 | ❌ Not retained
  shpetimshala         | First: 2017-11-16 | Latest: 2017-11-16 | Current activities:  0 | ❌ Not retained
  shruti1735           | First: 2017-11-02 | Latest: 2017-11-02 | Current activities:  0 | ❌ Not retained
  shsamkit             | First: 2018-07-26 | Latest: 2018-07-26 | Current activities:  0 | ❌ Not retained
  shshankar1           | First: 2018-02-21 | Latest: 2018-02-21 | Current activities:  0 | ❌ Not retained
  simonbasle           | First: 2019-09-19 | Latest: 2019-09-19 | Current activities:  0 | ❌ Not retained
  sjlmsj               | First: 2019-08-21 | Latest: 2019-08-21 | Current activities:  0 | ❌ Not retained
  sjnorman             | First: 2016-09-26 | Latest: 2016-09-26 | Current activities:  0 | ❌ Not retained
  sky266               | First: 2020-03-13 | Latest: 2020-03-13 | Current activities:  0 | ❌ Not retained
  slindenberg          | First: 2018-10-27 | Latest: 2018-10-27 | Current activities:  0 | ❌ Not retained
  sluglit              | First: 2018-05-25 | Latest: 2018-05-25 | Current activities:  0 | ❌ Not retained
  snicoll              | First: 2018-08-28 | Latest: 2018-08-28 | Current activities:  0 | ❌ Not retained
  solangesv            | First: 2018-08-27 | Latest: 2018-08-27 | Current activities:  0 | ❌ Not retained
  spdeepak             | First: 2019-01-03 | Latest: 2019-01-03 | Current activities:  0 | ❌ Not retained
  src-r-r              | First: 2018-06-18 | Latest: 2018-06-18 | Current activities:  0 | ❌ Not retained
  srep2512             | First: 2018-04-11 | Latest: 2018-04-11 | Current activities:  0 | ❌ Not retained
  sruthi-kotla         | First: 2018-03-14 | Latest: 2018-03-14 | Current activities:  0 | ❌ Not retained
  ssumathy             | First: 2016-04-15 | Latest: 2016-04-15 | Current activities:  0 | ❌ Not retained
  staleks              | First: 2015-10-30 | Latest: 2015-10-30 | Current activities:  0 | ❌ Not retained
  starslau             | First: 2018-06-06 | Latest: 2018-06-06 | Current activities:  0 | ❌ Not retained
  stdupanda            | First: 2018-05-04 | Latest: 2018-05-04 | Current activities:  0 | ❌ Not retained
  stepan-romankov      | First: 2015-10-15 | Latest: 2015-10-15 | Current activities:  0 | ❌ Not retained
  stephanecot          | First: 2020-01-05 | Latest: 2020-01-05 | Current activities:  0 | ❌ Not retained
  suimi                | First: 2017-07-17 | Latest: 2017-07-17 | Current activities:  0 | ❌ Not retained
  summonwurm           | First: 2018-05-23 | Latest: 2018-05-23 | Current activities:  0 | ❌ Not retained
  sundylgz             | First: 2017-09-11 | Latest: 2017-09-11 | Current activities:  0 | ❌ Not retained
  sunilgovindankutty   | First: 2017-04-19 | Latest: 2017-04-19 | Current activities:  0 | ❌ Not retained
  sunnykaka            | First: 2017-09-07 | Latest: 2017-09-07 | Current activities:  0 | ❌ Not retained
  swamuser             | First: 2019-09-06 | Latest: 2019-09-06 | Current activities:  0 | ❌ Not retained
  swiftech             | First: 2019-05-10 | Latest: 2019-05-10 | Current activities:  0 | ❌ Not retained
  szabolcsgnr          | First: 2017-09-12 | Latest: 2017-09-12 | Current activities:  0 | ❌ Not retained
  szisti               | First: 2017-06-28 | Latest: 2017-06-28 | Current activities:  0 | ❌ Not retained
  t-beckmann           | First: 2019-01-29 | Latest: 2019-01-29 | Current activities:  0 | ❌ Not retained
  t1ernan              | First: 2018-07-17 | Latest: 2018-07-17 | Current activities:  0 | ❌ Not retained
  tapbooth             | First: 2020-03-13 | Latest: 2020-03-13 | Current activities:  0 | ❌ Not retained
  tehcyx               | First: 2015-08-19 | Latest: 2015-08-19 | Current activities:  0 | ❌ Not retained
  tejas-rane           | First: 2019-04-11 | Latest: 2019-04-11 | Current activities:  0 | ❌ Not retained
  temofey1989          | First: 2018-07-02 | Latest: 2018-07-02 | Current activities:  0 | ❌ Not retained
  thangavel-projects   | First: 2019-12-03 | Latest: 2019-12-03 | Current activities:  0 | ❌ Not retained
  thanhphi0401         | First: 2019-10-22 | Latest: 2019-10-22 | Current activities:  0 | ❌ Not retained
  the-james-burton     | First: 2015-08-13 | Latest: 2015-08-13 | Current activities:  0 | ❌ Not retained
  theindra             | First: 2015-06-13 | Latest: 2015-06-13 | Current activities:  0 | ❌ Not retained
  thomasNDS            | First: 2019-07-12 | Latest: 2019-07-12 | Current activities:  0 | ❌ Not retained
  tiarebalbi           | First: 2018-07-21 | Latest: 2018-07-21 | Current activities:  0 | ❌ Not retained
  timwebster9          | First: 2015-12-10 | Latest: 2015-12-10 | Current activities:  0 | ❌ Not retained
  tookar               | First: 2018-09-27 | Latest: 2018-09-27 | Current activities:  0 | ❌ Not retained
  tootscharlie         | First: 2017-09-09 | Latest: 2017-09-09 | Current activities:  0 | ❌ Not retained
  triberraar           | First: 2016-11-12 | Latest: 2016-11-12 | Current activities:  0 | ❌ Not retained
  tscrypter            | First: 2019-10-02 | Latest: 2019-10-02 | Current activities:  0 | ❌ Not retained
  turbid-frost         | First: 2018-07-28 | Latest: 2018-07-28 | Current activities:  0 | ❌ Not retained
  tutuerhao            | First: 2019-02-25 | Latest: 2019-02-25 | Current activities:  0 | ❌ Not retained
  ukjbrown             | First: 2016-03-14 | Latest: 2016-03-14 | Current activities:  0 | ❌ Not retained
  ulysses-you          | First: 2017-07-20 | Latest: 2017-07-20 | Current activities:  0 | ❌ Not retained
  urgelacko            | First: 2016-08-04 | Latest: 2016-08-04 | Current activities:  0 | ❌ Not retained
  urswiss              | First: 2017-06-21 | Latest: 2017-06-21 | Current activities:  0 | ❌ Not retained
  venkattarigopula     | First: 2017-08-18 | Latest: 2017-08-18 | Current activities:  0 | ❌ Not retained
  vgaddavcg            | First: 2020-03-02 | Latest: 2020-03-02 | Current activities:  0 | ❌ Not retained
  vir2610              | First: 2018-06-29 | Latest: 2018-06-29 | Current activities:  0 | ❌ Not retained
  vixmemon             | First: 2017-04-19 | Latest: 2017-04-19 | Current activities:  0 | ❌ Not retained
  vladimirvilinski     | First: 2018-06-08 | Latest: 2018-06-08 | Current activities:  0 | ❌ Not retained
  vonrosen             | First: 2019-10-26 | Latest: 2019-10-26 | Current activities:  0 | ❌ Not retained
  vsgvsg               | First: 2016-09-06 | Latest: 2016-09-06 | Current activities:  0 | ❌ Not retained
  vxavictor513         | First: 2018-06-17 | Latest: 2018-06-17 | Current activities:  0 | ❌ Not retained
  w3blogfr             | First: 2017-07-23 | Latest: 2017-07-23 | Current activities:  0 | ❌ Not retained
  wallishuang          | First: 2017-01-16 | Latest: 2017-01-16 | Current activities:  0 | ❌ Not retained
  wanghongenpin        | First: 2018-11-28 | Latest: 2018-11-28 | Current activities:  0 | ❌ Not retained
  wangjia2016          | First: 2018-01-10 | Latest: 2018-01-10 | Current activities:  0 | ❌ Not retained
  waterlufei           | First: 2017-12-30 | Latest: 2017-12-30 | Current activities:  0 | ❌ Not retained
  wavicle              | First: 2018-01-23 | Latest: 2018-01-23 | Current activities:  0 | ❌ Not retained
  weichun-wang         | First: 2019-08-01 | Latest: 2019-08-01 | Current activities:  0 | ❌ Not retained
  weixsun              | First: 2018-03-09 | Latest: 2018-03-09 | Current activities:  0 | ❌ Not retained
  wenhsh               | First: 2018-08-21 | Latest: 2018-08-21 | Current activities:  0 | ❌ Not retained
  wenjiech             | First: 2018-06-21 | Latest: 2018-06-21 | Current activities:  0 | ❌ Not retained
  whboyd               | First: 2017-01-03 | Latest: 2017-01-03 | Current activities:  0 | ❌ Not retained
  wildhai              | First: 2019-09-11 | Latest: 2019-09-11 | Current activities:  0 | ❌ Not retained
  willome              | First: 2017-07-13 | Latest: 2017-07-13 | Current activities:  0 | ❌ Not retained
  wlami                | First: 2017-05-30 | Latest: 2017-05-30 | Current activities:  0 | ❌ Not retained
  wo8335224            | First: 2017-06-01 | Latest: 2017-06-01 | Current activities:  0 | ❌ Not retained
  wonwoo               | First: 2017-12-27 | Latest: 2017-12-27 | Current activities:  0 | ❌ Not retained
  workcheng            | First: 2017-09-06 | Latest: 2017-09-06 | Current activities:  0 | ❌ Not retained
  wtatum               | First: 2018-11-06 | Latest: 2018-11-06 | Current activities:  0 | ❌ Not retained
  wuntervision         | First: 2018-10-19 | Latest: 2018-10-19 | Current activities:  0 | ❌ Not retained
  wvanvlaenderen       | First: 2018-08-06 | Latest: 2018-08-06 | Current activities:  0 | ❌ Not retained
  wylovejzj            | First: 2017-12-26 | Latest: 2017-12-26 | Current activities:  0 | ❌ Not retained
  wyzssw               | First: 2017-05-14 | Latest: 2017-05-14 | Current activities:  0 | ❌ Not retained
  wzslw                | First: 2018-12-03 | Latest: 2018-12-03 | Current activities:  0 | ❌ Not retained
  xiakunhou            | First: 2016-10-26 | Latest: 2016-10-26 | Current activities:  0 | ❌ Not retained
  xiangtianyu          | First: 2019-01-04 | Latest: 2019-01-04 | Current activities:  0 | ❌ Not retained
  xiangyq000           | First: 2017-09-07 | Latest: 2017-09-07 | Current activities:  0 | ❌ Not retained
  xiaobai1226          | First: 2018-12-16 | Latest: 2018-12-16 | Current activities:  0 | ❌ Not retained
  xiaoyu10714024       | First: 2018-10-15 | Latest: 2018-10-15 | Current activities:  0 | ❌ Not retained
  xiezhaofeng          | First: 2017-11-10 | Latest: 2017-11-10 | Current activities:  0 | ❌ Not retained
  xiongyayun428        | First: 2019-03-06 | Latest: 2019-03-06 | Current activities:  0 | ❌ Not retained
  xujijun              | First: 2017-09-14 | Latest: 2017-09-14 | Current activities:  0 | ❌ Not retained
  xylangyan            | First: 2015-09-28 | Latest: 2015-09-28 | Current activities:  0 | ❌ Not retained
  yachi666             | First: 2019-12-20 | Latest: 2019-12-20 | Current activities:  0 | ❌ Not retained
  yandersonlmi         | First: 2019-12-06 | Latest: 2019-12-06 | Current activities:  0 | ❌ Not retained
  yangjiamu            | First: 2018-05-25 | Latest: 2018-05-25 | Current activities:  0 | ❌ Not retained
  yaoyuncn             | First: 2019-10-24 | Latest: 2019-10-24 | Current activities:  0 | ❌ Not retained
  yarinzimmerman       | First: 2017-11-27 | Latest: 2017-11-27 | Current activities:  0 | ❌ Not retained
  yeta-io-ceo          | First: 2016-12-22 | Latest: 2016-12-22 | Current activities:  0 | ❌ Not retained
  ygsama               | First: 2019-11-04 | Latest: 2019-11-04 | Current activities:  0 | ❌ Not retained
  yiyuzhou             | First: 2018-11-08 | Latest: 2018-11-08 | Current activities:  0 | ❌ Not retained
  youzipi              | First: 2019-01-03 | Latest: 2019-01-03 | Current activities:  0 | ❌ Not retained
  yuankeyan            | First: 2019-10-15 | Latest: 2019-10-15 | Current activities:  0 | ❌ Not retained
  yugijiudai           | First: 2019-03-30 | Latest: 2019-03-30 | Current activities:  0 | ❌ Not retained
  yuniorb              | First: 2017-12-28 | Latest: 2017-12-28 | Current activities:  0 | ❌ Not retained
  yxtwang              | First: 2017-06-30 | Latest: 2017-06-30 | Current activities:  0 | ❌ Not retained
  zense10827           | First: 2017-10-04 | Latest: 2017-10-04 | Current activities:  0 | ❌ Not retained
  zergxyz              | First: 2015-09-03 | Latest: 2015-09-03 | Current activities:  0 | ❌ Not retained
  zeroonead            | First: 2017-11-30 | Latest: 2017-11-30 | Current activities:  0 | ❌ Not retained
  zggg                 | First: 2016-05-27 | Latest: 2016-05-27 | Current activities:  0 | ❌ Not retained
  zhangwei5095         | First: 2017-03-03 | Latest: 2017-03-03 | Current activities:  0 | ❌ Not retained
